productId,name,price,stock,image,active,status,createdAt,by,note,detailsText,compareImages,costPrice
BY125,กระเป๋า Vivienne Westwood รุ่น Orb Plaque Checked Shoulder Bag,680,0,https://lh3.googleusercontent.com/d/10gUZC-jNs2BCWDe-2CwLr6YXE-tPw5Yg=w800,TRUE,ready,"10/2/2026, 9:11:25",bobo,,"ราคาป้าย 16,600฿ 
เว็บ sasom : https://sasom.co.th/en/bags/46030001WS0022K302/46030001ws0022k302-vivienne-westwood-orb-plaque-checked-shoulder-bag?srsltid=AfmBOoowEs4UBkdfFgfgsiGFkl3hku3TqJNZFrwa2he-vcZHg8M34Xux","https://lh3.googleusercontent.com/d/1yCy-kx088Y7qiQ-sYeEyXshFQyhVF-PJ=w800,https://lh3.googleusercontent.com/d/1MR5MlZLDRQI_4j--rylsJEsoWEG0H3dQ=w800",
BY126,กระเป๋า Vivienne Westwood รุ่น Hazel Medium Handbag #สีดำ,950,0,https://lh3.googleusercontent.com/d/1hxlqan7uCuA1QfKTJFkjM3wqWrnRATfC=w800,TRUE,ready,"10/2/2026, 9:15:01",bobo,,,https://lh3.googleusercontent.com/d/1z5Hu4Px2RLP7XbaPxYiM-I8CzMcPARHS=w800,
BY137,กระเป๋าเก็บอุณหภูมิ Sanrio ลาย Kuromi,120,0,https://lh3.googleusercontent.com/d/13jefzmcZaxe3QEYFI6inpoQg_k6QjnAV=w800,TRUE,out,"11/2/2026, 18:42:32",bobo,,"👜 กระเป๋าเก็บอุณหภูมิ Sanrio ลาย Kuromi (โทนม่วง-ชมพู)
ประเภทสินค้า

กระเป๋าเก็บอุณหภูมิ / กระเป๋าใส่อาหารกลางวัน (Lunch Bag)

รายละเอียดสินค้า

กระเป๋าทรงสี่เหลี่ยมแนวตั้ง โทนสีม่วง-ชมพู พิมพ์ลาย Kuromi ตัวการ์ตูนยอดนิยมจาก Sanrio ด้านหน้ามีฝาปิดแปะโลโก้ “Kuromi” พร้อมช่องเก็บของด้านหน้า ตัวกระเป๋ามีหูหิ้วคู่ แข็งแรง น้ำหนักเบา ขนาดกำลังดีสำหรับใส่กล่องข้าว ขวดน้ำ หรือขนมสำหรับเด็กและวัยรุ่น

โครงสร้างภายในเป็นกระเป๋าเก็บอุณหภูมิ (บุฉนวนด้านใน) ช่วยรักษาความเย็นหรือความอุ่นของอาหารได้ช่วงระยะเวลาหนึ่ง เหมาะสำหรับพกไปโรงเรียน ทำงาน หรือปิกนิก

จุดเด่น

- ลิขสิทธิ์ตัวการ์ตูน Kuromi โทนน่ารัก สดใส

- ดีไซน์สีม่วง-ชมพู เข้ากับสายหวาน/สายคิวท์

- บุฉนวนกันความร้อนด้านใน ช่วยคงอุณหภูมิอาหาร

- มีช่องใส่ของด้านหน้า เพิ่มพื้นที่จัดเก็บ

- น้ำหนักเบา พกพาสะดวก เหมาะกับเด็กและวัยรุ่น

วัสดุ 

- ด้านนอก: ผ้าโพลีเอสเตอร์ / ผ้าไนลอน

- ด้านใน: ฟอยล์หรือฉนวน PEVA สำหรับเก็บอุณหภูมิ

การใช้งาน

- ใส่กล่องข้าว / อาหารกลางวัน

- ใส่เครื่องดื่มเย็น

- ใช้เป็นกระเป๋าใส่ขนมไปโรงเรียน

- ใช้พกพาเวลาเดินทางสั้น ๆ",https://lh3.googleusercontent.com/d/1aSG7aInvM1Y7l3IZwidc9alultJ_lIiT=w800,
BY138,กระเป๋าเก็บอุณหภูมิ Sanrio ลาย My Melody,120,33,https://lh3.googleusercontent.com/d/1jZlnWJk8ZgLhA5UDwPU9PhMN5pPHBUJu=w800,TRUE,ready,"11/2/2026, 18:43:21",bobo,,"👜 กระเป๋าเก็บอุณหภูมิ Sanrio ลาย My Melody สีชมพู
ประเภทสินค้า

กระเป๋าเก็บอุณหภูมิ / กระเป๋าใส่อาหารกลางวัน (Lunch Bag / Cooler Bag)

รายละเอียดสินค้า

กระเป๋าเก็บอุณหภูมิ ลิขสิทธิ์ตัวการ์ตูน My Melody จาก Sanrio โทนสีชมพูหวาน ลายพิมพ์รอบใบ ดีไซน์น่ารักสดใส มีหูหิ้วด้านบน พกพาง่าย ทรงสี่เหลี่ยมผืนผ้า ฐานกว้าง จุของได้เยอะ เหมาะสำหรับใส่กล่องข้าว เครื่องดื่ม ขนม หรือผลไม้

ตัวกระเป๋าปิดด้วยซิปโดยรอบ เปิด–ปิดสะดวก ภายในบุวัสดุเก็บอุณหภูมิ ช่วยรักษาความเย็นหรืออุณหภูมิอาหารได้ในระดับหนึ่ง เหมาะกับการพกไปโรงเรียน ที่ทำงาน หรือปิกนิก

จุดเด่นสินค้า

🎀 ลาย My Melody ลิขสิทธิ์ Sanrio น่ารัก สดใส

💗 โทนชมพูหวาน ถูกใจสายคิวท์

🧊 บุฉนวนด้านใน ช่วยรักษาอุณหภูมิ

👜 ทรงกล่อง ฐานกว้าง จุของได้มาก

✨ เหมาะสำหรับเด็ก ผู้หญิง หรือแฟนคลับ Sanrio

วัสดุ (คาดการณ์จากภาพ)

ด้านนอก: ผ้าโพลีเอสเตอร์พิมพ์ลาย

ด้านใน: ฟอยล์/วัสดุบุฉนวนกันความร้อน

ซิปไนลอน แข็งแรง

การใช้งาน

ใส่อาหารกลางวัน

ใส่กล่องข้าว + ขวดน้ำ

พกไปโรงเรียน / ออฟฟิศ

ใช้เป็นกระเป๋าเก็บของจุกจิกก็ได้",,
BY193,ที่ปอกเปลือกผลไม้ Sanrio ลาย Kuromi,60,0,https://lh3.googleusercontent.com/d/1LNyCN2P8gTYMs4nh_BKPrcW9QeafhpBq=w800,TRUE,ready,"11/2/2026, 18:48:17",bobo,,,https://lh3.googleusercontent.com/d/1uoScdqNN1Kj6-3FFlUdSDIIIdyyW3pcX=w800,
BY194,ที่ปอกเปลือกผลไม้ Sanrio ลาย Cinnamoroll,60,4,https://lh3.googleusercontent.com/d/1I7wFVLl2a5uIkaYZ99DHZtsV0Arida2e=w800,TRUE,ready,"11/2/2026, 18:49:42",bobo,,,https://lh3.googleusercontent.com/d/164PRi8ymTeHoDiEKd1IhyZbQ1G1Gvvgw=w800,
BY141,กระเป๋าเดินทาง ลาย Hello Kitty สีดำ (สามารถสะพายข้าง และใส่กระเป๋าเดินทางได้),250,1,https://lh3.googleusercontent.com/d/1ekD1VfS-qvMTIYzaFzoXQ1LbrRcIZdV-=w800,TRUE,ready,"11/2/2026, 18:50:55",bobo,,,"https://lh3.googleusercontent.com/d/1antbxZNiIxfFh0DFW4J7Ng42iB9WFQP4=w800,https://lh3.googleusercontent.com/d/1bQzijT9r0p3hyo15ENDXsFHVODhmg28G=w800,https://lh3.googleusercontent.com/d/1cALwIRBwugC8tMVzz19xIvs0YFvaA0eD=w800",
BY142,สร้อยข้อมือ Coquette Bracelet (คละลาย),100,282,https://lh3.googleusercontent.com/d/1bda5wy-xmFp73ynFft5w791b3_3xH-pk=w800,TRUE,ready,"11/2/2026, 18:52:41",bobo,,,https://lh3.googleusercontent.com/d/1jw4Sm3p2geW1GwCAyzaNUTn24Y22mD6h=w800,0
BY144,กระเป๋า Vivienne Westwood รุ่น Granny Frame Purse #สีดำ,750,3,https://lh3.googleusercontent.com/d/1-5bamDEDEu_d7O7ns0eRnoQbhDSrv-aA=w800,TRUE,ready,"11/2/2026, 19:37:46",bobo,,,https://lh3.googleusercontent.com/d/1RRfU-WYk41EZw7vVcAFPQeSVaDNXDr38=w800,0
BY145,กระเป๋า Vivienne Westwood รุ่น Granny Frame Purse #สีเงิน,780,0,https://lh3.googleusercontent.com/d/1_g_G4xqGgJv8jPoHYHPfSefr9n8iTzpA=w800,TRUE,ready,"11/2/2026, 19:38:31",bobo,,,https://lh3.googleusercontent.com/d/13wdoqPNbVUwDs6qJW9T4PFln8_KEdNFV=w800,
BY146,กระเป๋า Vivienne Westwood รุ่น Handbag Tote Bag Black Leather Large Capacity,890,0,https://lh3.googleusercontent.com/d/1XmmVD4Il-8w-OilsvDe3ELHfgYafWFqW=w800,TRUE,ready,"12/2/2026, 10:00:49",bobo,,,https://lh3.googleusercontent.com/d/1gBu3AntVdCrmd453qIUcz791Hg5_xQMi=w800,0
BY147,กระเป๋าใส่บัตร Vivienne Westwood รุ่น Billfold Card Holder,450,7,https://lh3.googleusercontent.com/d/1Ph_Hwpx2Auz2QDZKGlN5VsgmNsP4wt0r=w800,TRUE,ready,"12/2/2026, 10:24:24",bobo,,,,
BY148,กระเป๋าแม่เหล็กใส่บัตร Coach Magnetic Card #สีน้ำตาลเข้ม,190,0,https://lh3.googleusercontent.com/d/17ylIV5Am1DE9HZ_EVBQPdwYhgNGOGYuS=w800,TRUE,ready,"12/2/2026, 10:36:40",bobo,,,,0
BY149,กระเป๋าแม่เหล็กใส่บัตร Coach Magnetic Card #สีดำ,190,0,https://lh3.googleusercontent.com/d/13HPc-EdoWnsnniLOe-CLHsdDY_1ZfBsm=w800,TRUE,ready,"12/2/2026, 10:43:13",bobo,,,,0
BY150,กระเป๋าแม่เหล็กใส่บัตร Coach Magnetic Card #สีน้ำตาลอ่อน,190,0,https://lh3.googleusercontent.com/d/1AqDLeEfc_hJ7uXT1gsTjL-YWI_vmVsjL=w800,TRUE,ready,"12/2/2026, 10:45:28",bobo,,,,0
BY151,กระเป๋า K-Casual Tote bag ทรงมินิมอลแบบไม่มีซิป #สีดำ,390,4,https://lh3.googleusercontent.com/d/1OmutYmNuf3CgAujNKazpiM6R8nprx2ry=w800,TRUE,ready,"13/2/2026, 7:45:34",bobo,,,,
BY152,กระเป๋า K-Casual Tote bag ทรงมินิมอลแบบไม่มีซิป #สีน้ำตาลเข้ม,390,6,https://lh3.googleusercontent.com/d/1Xn734Fjsdo7PljtRD8nOhLGuXC4OG2wn=w800,TRUE,ready,"13/2/2026, 7:46:22",bobo,,,,
BY153,กระเป๋า K-Casual Tote bag ทรงมินิมอลแบบไม่มีซิป #สีครีม,390,8,https://lh3.googleusercontent.com/d/1lqA3LgQwM6DPz35B6ApCJoUzvYXGQsyd=w800,TRUE,ready,"13/2/2026, 7:47:20",bobo,,,,
BY154,กระเป๋า K-Casual Tote bag ทรงมินิมอลแบบไม่มีซิป #สีน้ำตาลอ่อน,390,5,https://lh3.googleusercontent.com/d/1aDlPVYijBhJqzKomigtGA3wDiD5yfWiz=w800,TRUE,ready,"13/2/2026, 7:48:12",bobo,,,,
BY155,กระเป๋า PUFFY RUFFLE BAG ดีไซน์ย่นทั้งใบ ให้ลุคนุ่มฟู #สีดำ,360,15,https://lh3.googleusercontent.com/d/1jfxJowZI5XaMITncxdg-p-GNLWelVBm8=w800,TRUE,ready,"13/2/2026, 7:57:12",bobo,,,,
BY156,กระเป๋า PUFFY RUFFLE BAG ดีไซน์ย่นทั้งใบ ให้ลุคนุ่มฟู #สีครีม,360,7,https://lh3.googleusercontent.com/d/1aZ7pTArc8TJy0T4YC64_csJM4_kIHjae=w800,TRUE,ready,"13/2/2026, 7:57:59",bobo,,,,
BY157,กระเป๋า PUFFY RUFFLE BAG ดีไซน์ย่นทั้งใบ ให้ลุคนุ่มฟู #สีม่วง,360,1,https://lh3.googleusercontent.com/d/1Iw0nE4rfnkpRiijRUJ7st7G25Ayj2FDt=w800,TRUE,ready,"13/2/2026, 7:59:04",bobo,,,,
BY158,กระเป๋า PUFFY RUFFLE BAG ดีไซน์ย่นทั้งใบ ให้ลุคนุ่มฟู #สีเงิน,360,0,https://lh3.googleusercontent.com/d/1PLMas2DDLxGuQ5li2F7VKGT0RlvVCjk4=w800,TRUE,ready,"13/2/2026, 7:59:57",bobo,,,,
BY159,กระเป๋า PUFFY RUFFLE BAG ดีไซน์ย่นทั้งใบ ให้ลุคนุ่มฟู #สีชมพู,360,0,https://lh3.googleusercontent.com/d/1nCp-j2R_4BNnyTpfHDRRlZtHOB6Rk2gA=w800,TRUE,ready,"13/2/2026, 8:00:30",bobo,,,,
NC895,(**1 ใบ/สีดำ) กระเป๋า ทรง HOBO,400,7,https://lh3.googleusercontent.com/d/1ktqinDv05yyWLzJN3GnpXk5HTL5yxTPe=w800,TRUE,ready,"15/2/2026, 8:59:27",sunilthorn,,,,
NC896,(**1 ใบ/สีขาวครีม) กระเป๋า ทรง HOBO,400,0,https://lh3.googleusercontent.com/d/1f9ovFRAxqNRozzlCCzqarKysSFLkHt-0=w800,TRUE,ready,"15/2/2026, 8:59:56",sunilthorn,,,,
NC897,(**1 ใบ/สีฟ้า) กระเป๋า ทรง HOBO,400,4,https://lh3.googleusercontent.com/d/1cV_A_YHUuEa0WeVcdUgMATuK3hrH2ARJ=w800,TRUE,ready,"15/2/2026, 9:00:23",sunilthorn,,,,
NC898,(**1 ใบ/สีเทา) กระเป๋า ทรง HOBO,400,0,https://lh3.googleusercontent.com/d/1IMtGp3Ej-7awDztNIgdwK8l6gQBrx4Ks=w800,TRUE,ready,"15/2/2026, 9:00:52",sunilthorn,,,,
BY160,ลูกอมนม White Rabbit ตัวดังจากเซี่ยงไฮ้ รสนม แพคเกจลูกอมยักษ์,100,40,https://lh3.googleusercontent.com/d/1jOvx_POWK-BozCXSqAWptEMiT5LpuHAJ=w800,TRUE,ready,"15/2/2026, 12:05:52",bobo,,"ลูกอมรสนมตัวดังจากเซี่ยงไฮ้ แนะนำให้ซื้อไปฝากลูกหลานช่วงตรุษจีน
ขนาด 200g มีประมาณ 35 เม็ด
แนะนำขาย 199-250 ได้ค่า",,0
BY163,เซตของขวัญ แก้วน้ำ OCEAN Vibes of Homecoming ขนาด 290 ml (Set 8 ชิ้น),190,1,https://lh3.googleusercontent.com/d/1e5zA-eW4e4QLBcxTeG3vqf-vDPJKHi7H=w800,TRUE,ready,"15/2/2026, 12:11:12",bobo,เซ็ต 8 ชิ้น ขนาด 290 ml.,,,
BY161,ลูกอมนม White Rabbit ตัวดังจากเซี่ยงไฮ้ รสนม แพคเกจกล่องเหล็ก,280,27,https://lh3.googleusercontent.com/d/1Kn3im32wH1JhmkypAucVE4V7WpUcYDGn=w800,TRUE,ready,"15/2/2026, 12:11:34",yiyi,,"ลูกอมรสนมตัวดังจากเซี่ยงไฮ้ แพคเกจของฝาก แนะนำให้ซื้อไปฝากลูกหลานช่วงตรุษจีน
มีประมาณ 40 เม็ด
แนะนำขายประมาณ 350-399 ได้ค่า",,
BY162,ลูกอมนม White Rabbit ตัวดังจากเซี่ยงไฮ้ รสมัทฉะ แพคเกจกล่องเหล็ก,180,1,https://lh3.googleusercontent.com/d/1-Atgs24ykVkF74ok2XIdwRe1vHOP1Xac=w800,TRUE,ready,"15/2/2026, 12:13:13",yiyi,,"ลูกอมนมรสมัทฉะ ยี่ห้อกระต่ายขาวตัวดัง
แนะนำขายประมาณ 220-250 ค่า",,
